date,region_id,assigned_subarchetype,count
2025-11-18,r13_51,3A,1
2025-11-18,r13_51,3B,1
2025-11-18,r20_15,1A,1
2025-11-18,r21_11,1A,1
2025-11-18,r21_11,2A,1
2025-11-18,r22_10,2A,1
2025-11-19,r11_54,1A,1
2025-11-19,r13_52,2A,1
2025-11-19,r13_52,2B,1
2025-11-19,r13_52,3A,1
2025-11-19,r16_29,1B,2
2025-11-19,r16_29,3B,1
2025-11-19,r16_34,1A,1
2025-11-19,r21_33,2B,2
2025-11-20,r10_51,3B,1
2025-11-20,r12_52,1B,1
2025-11-20,r12_52,3A,1
2025-11-20,r13_52,1A,1
2025-11-20,r13_52,2A,1
2025-11-20,r13_52,2B,1
2025-11-20,r13_52,3A,1
2025-11-20,r16_30,1A,1
2025-11-20,r16_30,3A,1
2025-11-20,r21_33,2B,1
2025-11-20,r21_33,3A,1
2025-11-21,r03_00,3A,1
2025-11-21,r03_00,3C,8
2025-11-21,r03_20,3C,1
2025-11-21,r03_21,3C,1
2025-11-21,r03_23,3C,2
2025-11-21,r03_39,3C,1
2025-11-21,r03_40,3C,3
2025-11-21,r03_42,3C,1
2025-11-21,r05_22,3C,6
2025-11-21,r05_23,1B,1
2025-11-21,r05_23,3C,6
2025-11-21,r05_25,3A,1
2025-11-21,r05_25,3C,4
2025-11-21,r06_23,3A,1
2025-11-21,r06_23,3C,4
2025-11-21,r10_51,1A,1
2025-11-21,r12_53,1B,1
2025-11-21,r12_54,1A,1
2025-11-21,r12_54,1B,1
2025-11-21,r12_54,2A,1
2025-11-21,r13_51,3B,1
2025-11-21,r13_52,1A,2
2025-11-21,r13_52,2A,1
2025-11-21,r13_52,2B,1
2025-11-21,r13_52,3A,1
2025-11-21,r15_35,3B,2
2025-11-21,r16_34,2A,1
2025-11-21,r16_35,1B,1
2025-11-21,r16_35,2A,1
2025-11-21,r17_46,2B,3
2025-11-22,r12_51,1A,1
2025-11-22,r12_54,1B,2
2025-11-22,r12_54,3B,1
2025-11-22,r13_51,3A,1
2025-11-22,r13_51,3B,1
2025-11-22,r15_35,3B,1
2025-11-22,r16_33,1B,1
2025-11-22,r16_33,2A,1
2025-11-22,r16_35,1B,1
2025-11-22,r16_35,3B,1
2025-11-22,r17_35,1B,1
2025-11-22,r17_35,3A,1
2025-11-23,r12_38,1B,1
2025-11-23,r12_51,1A,1
2025-11-23,r12_51,2B,1
2025-11-23,r12_52,1A,1
2025-11-23,r12_52,3A,1
2025-11-23,r12_53,1B,1
2025-11-23,r16_30,1A,1
2025-11-23,r16_34,1A,1
2025-11-23,r16_34,2A,1
2025-11-23,r16_35,3B,1
2025-11-23,r17_30,2A,1
2025-11-23,r17_30,3A,1
2025-11-23,r17_36,1A,1
2025-11-23,r20_35,2B,2
2025-11-24,r08_18,2A,1
2025-11-24,r08_18,3A,1
2025-11-24,r12_51,2B,2
2025-11-24,r12_51,3B,1
2025-11-24,r13_36,2A,1
2025-11-24,r14_16,1A,1
2025-11-24,r16_31,3B,1
2025-11-24,r16_32,2A,1
2025-11-24,r16_32,3A,1
2025-11-24,r16_34,1A,3
2025-11-24,r16_34,1B,1
2025-11-24,r16_34,2A,1
2025-11-24,r16_34,3A,1
2025-11-24,r16_34,3B,1
2025-11-24,r17_42,3A,1
2025-11-25,r12_54,2A,1
2025-11-25,r15_35,1B,1
2025-11-25,r15_35,2A,1
2025-11-25,r16_33,1A,1
2025-11-25,r16_33,3B,1
2025-11-25,r16_35,1B,3
2025-11-25,r16_35,2A,1
2025-11-25,r16_35,3A,1
2025-11-25,r16_35,3B,1
2025-11-25,r17_49,2B,2
2025-11-25,r19_43,3B,1
2025-11-26,r10_54,3A,1
2025-11-26,r15_46,2A,4
2025-11-26,r15_46,2B,2
2025-11-26,r16_16,2B,3
2025-11-26,r16_32,3B,1
2025-11-26,r16_49,2B,1
2025-11-26,r17_49,2B,2
2025-11-27,r12_50,3B,1
2025-11-27,r12_52,1A,1
2025-11-27,r12_52,1B,1
2025-11-27,r12_52,2A,1
2025-11-27,r15_35,1A,1
2025-11-27,r15_35,2A,1
2025-11-27,r15_46,2B,2
2025-11-27,r16_31,3B,1
2025-11-27,r16_32,3B,1
2025-11-27,r16_33,1B,1
2025-11-27,r16_34,1B,3
2025-11-27,r16_34,3A,1
2025-11-27,r16_34,3B,3
2025-11-27,r16_43,1A,2
2025-11-27,r16_43,2B,5
2025-11-27,r16_43,3B,1
2025-11-27,r17_48,1A,1
2025-11-27,r17_48,2A,1
2025-11-27,r21_34,2B,1
2025-11-27,r21_34,3A,1
2025-11-27,r21_34,3B,1
2025-11-27,r22_33,2B,1
2025-11-28,r03_00,1B,1
2025-11-28,r03_00,3A,1
2025-11-28,r03_00,3C,11
2025-11-28,r03_22,3C,1
2025-11-28,r03_39,3C,4
2025-11-28,r03_40,3C,2
2025-11-28,r05_25,3C,5
2025-11-28,r06_23,1B,2
2025-11-28,r06_23,3C,7
2025-11-28,r11_32,1A,1
2025-11-28,r11_32,1B,1
2025-11-28,r11_32,3A,1
2025-11-28,r12_51,3A,1
2025-11-28,r12_51,3B,2
2025-11-28,r15_35,1A,1
2025-11-28,r15_35,1B,1
2025-11-28,r15_35,3B,1
2025-11-28,r16_33,3A,2
2025-11-28,r16_33,3B,1
2025-11-28,r16_34,1A,1
2025-11-28,r16_34,1B,1
2025-11-28,r16_35,2A,2
2025-11-28,r16_43,2B,2
2025-11-28,r16_43,3B,1
2025-11-28,r17_48,2B,1
2025-11-28,r19_44,1B,1
2025-11-29,r12_51,1B,1
2025-11-29,r12_52,1A,2
2025-11-29,r12_52,3B,2
2025-11-29,r15_35,1A,2
2025-11-29,r16_29,1B,2
2025-11-29,r16_43,2A,1
2025-11-29,r16_43,2B,2
2025-11-29,r16_43,3B,2
2025-11-29,r17_45,3A,2
2025-11-29,r17_48,1A,1
2025-11-29,r17_48,2A,1
2025-11-29,r17_48,2B,4
2025-11-30,r09_33,3B,1
2025-11-30,r10_54,2A,1
2025-11-30,r11_51,3A,1
2025-11-30,r11_53,1A,1
2025-11-30,r11_53,1B,1
2025-11-30,r11_54,1A,1
2025-11-30,r12_50,1A,1
2025-11-30,r12_50,1B,1
2025-11-30,r12_51,1A,1
2025-11-30,r14_54,1A,2
2025-11-30,r14_54,3A,1
2025-11-30,r16_29,1B,1
2025-11-30,r16_35,1A,2
2025-11-30,r16_35,3A,1
2025-11-30,r17_48,1A,1
2025-11-30,r17_48,2A,1
2025-11-30,r17_48,3B,1
2025-12-01,r11_51,1A,1
2025-12-01,r11_51,3B,1
2025-12-01,r11_54,1B,1
2025-12-01,r11_54,3A,1
2025-12-01,r15_35,2A,2
2025-12-01,r16_34,3A,1
2025-12-01,r16_35,3A,2
2025-12-01,r17_29,2A,1
2025-12-01,r17_31,1A,1
2025-12-01,r17_31,1B,1
2025-12-01,r17_48,1A,1
2025-12-01,r17_48,2A,1
2025-12-01,r17_48,2B,2
2025-12-01,r17_48,3A,1
2025-12-01,r17_48,3B,1
2025-12-02,r12_54,3A,1
2025-12-02,r15_17,1A,2
2025-12-02,r16_29,1A,1
2025-12-02,r16_29,1B,1
2025-12-02,r16_29,2A,3
2025-12-02,r16_29,3A,1
2025-12-02,r16_31,3A,1
2025-12-02,r16_32,1B,1
2025-12-02,r17_29,1A,1
2025-12-02,r17_29,2A,1
2025-12-02,r17_46,2B,1
2025-12-02,r17_48,2A,1
2025-12-02,r22_12,1B,1
2025-12-03,r11_51,3A,2
2025-12-03,r11_51,3B,1
2025-12-03,r11_54,1A,1
2025-12-03,r11_54,1B,2
2025-12-03,r11_54,3B,1
2025-12-03,r12_57,1A,2
2025-12-03,r12_57,3A,2
2025-12-03,r15_34,1B,1
2025-12-03,r15_34,2A,1
2025-12-03,r15_34,3A,1
2025-12-03,r16_29,1B,1
2025-12-03,r16_30,1B,2
2025-12-03,r16_30,3A,1
2025-12-03,r16_33,3A,1
2025-12-03,r16_35,3A,1
2025-12-03,r17_29,1B,1
2025-12-04,r11_53,3B,1
2025-12-04,r12_53,1B,1
2025-12-04,r12_53,2A,2
2025-12-04,r12_54,1B,2
2025-12-04,r15_35,2A,1
2025-12-04,r15_35,3A,1
2025-12-04,r16_30,3A,2
2025-12-04,r16_34,1A,1
2025-12-04,r16_34,1B,1
2025-12-04,r16_34,2A,1
2025-12-04,r16_34,3B,1
2025-12-04,r17_29,1B,1
2025-12-04,r17_29,3B,1
2025-12-04,r17_30,3A,2
2025-12-04,r20_33,2B,2
2025-12-05,r03_00,3A,2
2025-12-05,r03_00,3C,5
2025-12-05,r03_23,3C,2
2025-12-05,r03_39,1B,1
2025-12-05,r03_39,3A,1
2025-12-05,r03_39,3C,2
2025-12-05,r04_39,3C,2
2025-12-05,r05_23,3A,1
2025-12-05,r05_25,3C,3
2025-12-05,r06_22,1B,2
2025-12-05,r06_22,3C,2
2025-12-05,r12_51,1B,1
2025-12-05,r16_29,1B,1
2025-12-05,r16_30,2A,1
2025-12-05,r16_34,1B,1
2025-12-05,r16_34,2A,1
2025-12-05,r16_34,3B,1
2025-12-05,r16_35,3A,1
2025-12-05,r18_43,3A,1
2025-12-05,r19_16,2A,1
2025-12-06,r11_53,3B,1
2025-12-06,r15_34,3B,2
2025-12-06,r16_30,1A,1
2025-12-06,r16_30,2A,1
2025-12-06,r16_30,3A,1
2025-12-06,r16_30,3B,1
2025-12-06,r16_33,1A,2
2025-12-06,r16_33,2A,1
2025-12-06,r16_34,3A,1
2025-12-06,r16_34,3B,1
2025-12-06,r16_35,1A,1
2025-12-06,r18_43,1A,2
2025-12-06,r18_43,1B,1
2025-12-06,r18_43,2A,1
2025-12-06,r18_43,3A,1
2025-12-07,r09_20,2B,3
2025-12-07,r11_53,1B,1
2025-12-07,r12_52,1A,1
2025-12-07,r12_53,2A,1
2025-12-07,r12_53,3A,1
2025-12-07,r12_54,1A,1
2025-12-07,r14_34,1A,4
2025-12-07,r14_34,3A,1
2025-12-07,r15_34,1A,1
2025-12-07,r16_33,1B,1
2025-12-07,r16_34,3A,1
2025-12-07,r16_34,3B,2
2025-12-07,r16_35,1B,1
2025-12-07,r17_30,1A,1
2025-12-07,r17_30,1B,1
2025-12-07,r17_30,3A,1
2025-12-07,r17_30,3B,1
2025-12-08,r11_53,1B,1
2025-12-08,r11_53,2A,1
2025-12-08,r12_53,2A,1
2025-12-08,r12_54,1B,1
2025-12-08,r12_54,3A,1
2025-12-08,r15_33,1B,1
2025-12-08,r15_35,1A,1
2025-12-08,r15_35,1B,2
2025-12-08,r15_35,3A,1
2025-12-08,r15_35,3B,1
2025-12-08,r16_33,1B,1
2025-12-08,r16_33,3A,2
2025-12-08,r16_34,1A,1
2025-12-08,r16_34,1B,1
2025-12-08,r16_34,3A,1
2025-12-08,r16_34,3B,2
2025-12-08,r16_35,1B,2
2025-12-08,r18_43,1A,1
2025-12-08,r20_14,1B,1
2025-12-08,r20_14,3A,1
2025-12-08,r20_37,2B,1
2025-12-08,r20_37,3A,1
2025-12-08,r22_09,2B,1
2025-12-08,r23_09,2B,2
2025-12-08,r23_09,3A,1
2025-12-09,r11_52,3B,1
2025-12-09,r11_53,3A,2
2025-12-09,r11_53,3B,2
2025-12-09,r13_36,3B,1
2025-12-09,r15_32,3A,1
2025-12-09,r15_34,2A,1
2025-12-09,r15_34,3A,1
2025-12-09,r15_34,3B,1
2025-12-09,r15_35,1A,1
2025-12-09,r16_30,1B,1
2025-12-09,r16_33,1B,1
2025-12-09,r16_33,2A,1
2025-12-09,r16_33,3A,2
2025-12-09,r16_34,1A,1
2025-12-09,r16_34,1B,5
2025-12-09,r16_34,3A,2
2025-12-09,r16_34,3B,3
2025-12-09,r16_35,1B,2
2025-12-09,r16_35,3A,2
2025-12-09,r16_35,3B,1
2025-12-09,r20_14,1A,1
2025-12-10,r11_53,2A,1
2025-12-10,r12_53,1B,1
2025-12-10,r15_34,1A,1
2025-12-10,r16_30,1A,1
2025-12-10,r16_30,2A,1
2025-12-10,r16_31,2A,1
2025-12-10,r16_33,1A,1
2025-12-10,r16_33,1B,2
2025-12-10,r16_33,3A,1
2025-12-10,r16_33,3B,4
2025-12-10,r16_34,1A,3
2025-12-10,r16_34,2A,2
2025-12-10,r16_34,3A,1
2025-12-10,r16_35,2A,4
2025-12-10,r16_35,3B,1
2025-12-10,r20_13,3B,1
2025-12-10,r20_14,1A,1
2025-12-10,r20_35,2B,1
2025-12-11,r11_20,2B,1
2025-12-11,r11_20,3B,2
2025-12-11,r11_23,2B,1
2025-12-11,r11_52,3A,2
2025-12-11,r11_52,3B,2
2025-12-11,r12_53,2A,1
2025-12-11,r16_32,1A,1
2025-12-11,r16_33,1A,1
2025-12-11,r16_33,1B,2
2025-12-11,r16_33,2A,1
2025-12-11,r16_33,3B,1
2025-12-11,r16_34,1A,2
2025-12-11,r16_34,1B,1
2025-12-11,r16_34,2A,2
2025-12-11,r16_34,3A,2
2025-12-11,r19_16,3A,1
2025-12-11,r20_13,3B,2
2025-12-12,r03_39,3A,1
2025-12-12,r03_39,3C,5
2025-12-12,r05_22,3C,4
2025-12-12,r05_23,3C,4
2025-12-12,r05_25,1B,1
2025-12-12,r05_25,3C,2
2025-12-12,r06_23,1B,1
2025-12-12,r06_23,3C,2
2025-12-12,r11_53,1A,1
2025-12-12,r12_19,2B,1
2025-12-12,r12_19,3A,1
2025-12-12,r13_45,2A,1
2025-12-12,r13_46,2B,2
2025-12-12,r13_46,3B,1
2025-12-12,r15_35,3A,1
2025-12-12,r16_31,3A,1
2025-12-12,r16_33,1B,1
2025-12-12,r16_33,2A,2
2025-12-12,r16_33,3A,1
2025-12-12,r16_33,3B,2
2025-12-12,r16_34,1B,5
2025-12-12,r16_34,2A,1
2025-12-12,r16_34,3A,3
2025-12-12,r16_34,3B,1
2025-12-12,r17_46,2B,1
2025-12-12,r18_16,2B,1
2025-12-12,r20_28,3A,1
2025-12-12,r20_28,3B,1
2025-12-13,r09_49,3A,1
2025-12-13,r09_49,3B,1
2025-12-13,r11_52,2A,1
2025-12-13,r11_52,3A,1
2025-12-13,r13_45,2A,2
2025-12-13,r13_45,2B,1
2025-12-13,r13_45,3B,1
2025-12-13,r15_34,1A,1
2025-12-13,r15_34,3A,1
2025-12-13,r15_35,1A,1
2025-12-13,r15_35,3A,2
2025-12-13,r16_31,2A,1
2025-12-13,r16_33,1A,1
2025-12-13,r16_33,2A,1
2025-12-13,r16_33,3A,1
2025-12-13,r16_34,1A,2
2025-12-13,r16_34,1B,2
2025-12-13,r16_34,3B,3
2025-12-13,r16_35,2A,1
2025-12-13,r17_33,3B,1
2025-12-14,r11_49,3B,1
2025-12-14,r12_54,3A,2
2025-12-14,r12_58,1A,1
2025-12-14,r12_58,2A,2
2025-12-14,r13_45,2A,2
2025-12-14,r13_45,2B,1
2025-12-14,r15_34,1A,1
2025-12-14,r15_34,1B,1
2025-12-14,r15_34,3A,1
2025-12-14,r16_33,1A,3
2025-12-14,r16_33,1B,2
2025-12-14,r16_33,3A,1
2025-12-14,r16_34,1A,2
2025-12-14,r16_34,1B,3
2025-12-14,r16_34,2A,1
2025-12-14,r16_34,3A,2
2025-12-14,r16_34,3B,1
2025-12-14,r16_35,3A,1
2025-12-14,r16_35,3B,1
2025-12-14,r22_30,2B,3
2025-12-15,r11_54,1B,1
2025-12-15,r11_54,3A,1
2025-12-15,r12_51,1B,1
2025-12-15,r12_51,3A,1
2025-12-15,r12_51,3B,1
2025-12-15,r12_58,2B,1
2025-12-15,r12_58,3B,1
2025-12-15,r13_45,2A,1
2025-12-15,r15_34,3A,1
2025-12-15,r16_29,2A,2
2025-12-15,r16_33,3B,2
2025-12-15,r16_34,1A,1
2025-12-15,r16_34,1B,1
2025-12-15,r16_34,2A,1
2025-12-15,r16_34,3B,1
2025-12-15,r16_35,1B,2
2025-12-15,r16_35,2A,3
2025-12-15,r16_35,3B,2
2025-12-15,r21_14,1A,1
2025-12-16,r12_58,2B,1
2025-12-16,r12_58,3A,1
2025-12-16,r13_45,1A,1
2025-12-16,r13_45,2A,1
2025-12-16,r13_45,2B,3
2025-12-16,r13_45,3A,1
2025-12-16,r15_34,1B,1
2025-12-16,r15_34,3A,1
2025-12-16,r16_29,1B,1
2025-12-16,r16_34,1B,3
2025-12-16,r16_34,2A,1
2025-12-16,r16_34,3A,2
2025-12-16,r20_31,3A,1
2025-12-17,r15_34,1A,1
2025-12-17,r16_34,3A,1
2025-12-18,r03_03,1B,1
2025-12-18,r03_03,3C,2
2025-12-18,r03_20,3C,5
2025-12-18,r04_39,1B,1
2025-12-18,r04_39,3C,2
2025-12-18,r05_22,3C,3
2025-12-18,r05_26,3C,1
2025-12-18,r06_23,3A,1
2025-12-18,r06_23,3C,1
2025-12-18,r12_48,2A,1
2025-12-18,r12_48,2B,3
2025-12-18,r12_48,3B,1
2025-12-18,r16_33,3B,2
2025-12-18,r16_34,2A,1
2025-12-18,r16_34,3A,1
2025-12-18,r16_34,3B,3
2025-12-18,r21_12,1A,1
2025-12-18,r21_12,3B,2
2025-12-19,r06_18,2B,1
2025-12-19,r12_47,1A,1
2025-12-19,r12_48,2A,1
2025-12-19,r16_34,1A,1
2025-12-19,r16_34,1B,1
2025-12-19,r16_34,3A,1
2025-12-19,r16_34,3B,1
2025-12-19,r21_12,2A,2
2025-12-19,r21_12,3A,1
2025-12-19,r21_13,1A,1
2025-12-20,r08_19,1B,1
2025-12-20,r11_50,1A,1
2025-12-20,r11_50,1B,1
2025-12-20,r11_50,3A,1
2025-12-20,r12_47,2A,1
2025-12-20,r12_47,2B,1
2025-12-20,r12_47,3A,1
2025-12-20,r16_30,1A,2
2025-12-20,r16_33,1A,1
2025-12-20,r16_33,3B,1
2025-12-20,r16_35,1B,2
2025-12-20,r16_36,3B,1
2025-12-20,r17_30,3B,1
2025-12-20,r18_43,3A,1
2025-12-21,r09_33,3B,1
2025-12-21,r11_50,3A,1
2025-12-21,r12_47,2B,2
2025-12-21,r12_47,3A,1
2025-12-21,r16_29,1B,1
2025-12-21,r16_29,2A,1
2025-12-21,r16_29,3A,1
2025-12-21,r16_29,3B,2
2025-12-21,r16_34,1B,2
2025-12-21,r16_34,2A,1
2025-12-21,r16_34,3B,1
2025-12-21,r16_35,1A,1
2025-12-21,r16_35,2A,1
2025-12-21,r17_30,1A,1
2025-12-21,r17_30,1B,1
2025-12-21,r20_14,1A,1
2025-12-21,r20_14,3B,2
2025-12-22,r09_49,3A,1
2025-12-22,r12_46,2A,2
2025-12-22,r12_46,2B,1
2025-12-22,r13_47,2A,1
2025-12-22,r13_47,3A,1
2025-12-22,r16_29,1A,1
2025-12-22,r16_29,3B,1
2025-12-22,r16_31,2A,1
2025-12-22,r16_35,1A,1
2025-12-22,r16_35,1B,1
2025-12-22,r20_35,1B,1
2025-12-23,r11_51,1A,1
2025-12-23,r11_51,3B,1
2025-12-23,r12_46,2B,1
2025-12-23,r12_46,3A,1
2025-12-23,r16_33,1B,1
2025-12-23,r16_33,3A,1
2025-12-23,r16_34,1A,3
2025-12-23,r16_34,1B,3
2025-12-23,r16_34,3A,2
2025-12-23,r16_35,1A,1
2025-12-23,r16_35,1B,2
2025-12-23,r16_35,2A,1
2025-12-23,r16_35,3A,1
2025-12-23,r16_35,3B,1
2025-12-23,r20_14,1A,1
2025-12-23,r20_14,3A,1
2025-12-23,r20_14,3B,2
2025-12-23,r22_31,2B,1
2025-12-24,r11_51,1B,1
2025-12-24,r11_51,2A,1
2025-12-24,r13_46,3B,1
2025-12-24,r15_34,1A,1
2025-12-24,r15_34,1B,2
2025-12-24,r16_29,1A,1
2025-12-24,r16_30,3A,1
2025-12-24,r16_33,1A,1
2025-12-24,r16_33,1B,1
2025-12-24,r16_33,2A,2
2025-12-24,r16_33,3A,3
2025-12-24,r16_33,3B,1
2025-12-24,r16_35,1B,1
2025-12-24,r16_35,2A,1
2025-12-24,r16_35,3A,1
2025-12-25,r08_18,3B,1
2025-12-25,r08_19,1B,1
2025-12-25,r08_19,2A,1
2025-12-25,r12_45,1A,3
2025-12-25,r12_45,2A,1
2025-12-25,r16_30,2A,1
2025-12-25,r16_30,3B,1
2025-12-25,r16_33,1B,1
2025-12-25,r20_13,3A,1
2025-12-25,r20_37,1B,1
2025-12-25,r20_37,2B,1
2025-12-26,r03_00,3C,3
2025-12-26,r03_21,3C,2
2025-12-26,r05_26,3C,2
2025-12-26,r08_18,3A,1
2025-12-26,r08_18,3B,1
2025-12-26,r12_45,1A,1
2025-12-26,r12_45,2B,1
2025-12-26,r13_45,2A,2
2025-12-26,r13_45,2B,2
2025-12-26,r13_45,3B,1
2025-12-26,r16_29,3A,1
2025-12-26,r16_31,3B,1
2025-12-26,r16_33,1A,1
2025-12-26,r16_33,1B,1
2025-12-26,r16_33,2A,1
2025-12-26,r16_33,3B,1
2025-12-26,r20_35,3A,1
2025-12-27,r11_50,3B,1
2025-12-27,r13_35,2B,2
2025-12-27,r13_44,2B,1
2025-12-27,r13_44,3A,1
2025-12-27,r13_45,1A,1
2025-12-27,r13_45,2B,2
2025-12-27,r16_29,3B,1
2025-12-27,r16_33,1A,1
2025-12-27,r16_33,1B,2
2025-12-27,r16_34,1B,3
2025-12-27,r16_35,1A,1
2025-12-27,r17_30,3A,1
2025-12-28,r12_43,3B,1
2025-12-28,r12_44,3A,1
2025-12-28,r12_44,3B,1
2025-12-28,r16_30,1A,1
2025-12-28,r16_30,3A,2
2025-12-28,r16_31,1B,1
2025-12-28,r16_31,3A,1
2025-12-28,r16_33,1B,2
2025-12-28,r16_33,2A,1
2025-12-28,r16_33,3B,1
2025-12-28,r16_34,1A,1
2025-12-28,r16_34,1B,4
2025-12-28,r16_34,2A,2
2025-12-28,r16_34,3A,1
2025-12-28,r16_35,2A,1
2025-12-29,r12_18,1A,1
2025-12-29,r12_43,2B,2
2025-12-29,r13_47,1B,1
2025-12-29,r14_34,1B,1
2025-12-29,r14_34,2A,1
2025-12-29,r15_34,1A,1
2025-12-29,r15_34,1B,1
2025-12-29,r15_34,2A,1
2025-12-29,r16_29,3A,1
2025-12-29,r16_29,3B,1
2025-12-29,r16_30,3A,1
2025-12-29,r16_32,1A,1
2025-12-29,r16_32,1B,1
2025-12-29,r16_32,2A,1
2025-12-29,r16_33,1B,1
2025-12-29,r16_33,3A,2
2025-12-29,r16_33,3B,1
2025-12-29,r16_34,1B,1
2025-12-29,r16_34,2A,4
2025-12-29,r16_34,3A,2
2025-12-29,r16_34,3B,3
2025-12-29,r17_47,3A,1
2025-12-30,r12_42,1A,4
2025-12-30,r12_42,2A,1
2025-12-30,r12_42,2B,2
2025-12-30,r12_42,3B,1
2025-12-30,r16_30,2A,1
2025-12-30,r16_30,3A,1
2025-12-30,r16_30,3B,1
2025-12-30,r16_31,1A,1
2025-12-30,r16_31,1B,1
2025-12-30,r16_33,1A,4
2025-12-30,r16_33,1B,2
2025-12-30,r16_33,2A,2
2025-12-30,r16_33,3A,1
2025-12-30,r16_33,3B,1
2025-12-30,r16_34,1A,3
2025-12-30,r16_34,3A,4
2025-12-30,r16_34,3B,1
2025-12-30,r16_35,1A,2
2025-12-30,r16_35,3B,1
2025-12-31,r12_42,1A,1
2025-12-31,r12_42,2B,2
2025-12-31,r13_47,2B,2
2025-12-31,r15_34,1A,1
2025-12-31,r15_34,3A,3
2025-12-31,r15_34,3B,2
2025-12-31,r15_35,1A,1
2025-12-31,r15_35,1B,1
2025-12-31,r15_35,3B,1
2025-12-31,r16_29,1B,1
2025-12-31,r16_29,3A,1
2025-12-31,r16_30,1B,1
2025-12-31,r16_30,3B,1
2025-12-31,r16_31,1A,1
2025-12-31,r16_33,1A,1
2025-12-31,r16_33,1B,1
2025-12-31,r16_33,2A,1
2025-12-31,r16_33,3B,1
2025-12-31,r16_34,1A,3
2025-12-31,r16_34,1B,1
2025-12-31,r16_34,2A,3
2025-12-31,r16_34,3A,1
2025-12-31,r16_34,3B,2
2025-12-31,r16_35,2A,1
2025-12-31,r16_35,3A,2
2025-12-31,r20_10,2B,3
2026-01-01,r12_41,3B,1
2026-01-01,r12_47,2B,1
2026-01-01,r12_48,2B,2
2026-01-01,r12_48,3B,1
2026-01-01,r15_34,3B,1
2026-01-01,r15_35,3B,1
2026-01-01,r16_29,2A,1
2026-01-01,r16_31,1A,1
2026-01-01,r16_31,1B,2
2026-01-01,r16_33,1A,1
2026-01-01,r16_33,1B,1
2026-01-01,r16_33,3A,2
2026-01-01,r16_33,3B,2
2026-01-01,r16_34,1A,1
2026-01-01,r16_34,1B,1
2026-01-01,r17_33,2A,1
2026-01-01,r20_14,1A,1
2026-01-02,r03_00,3C,5
2026-01-02,r03_13,3C,5
2026-01-02,r03_22,1B,1
2026-01-02,r03_22,3A,1
2026-01-02,r03_23,3C,4
2026-01-02,r03_59,1B,2
2026-01-02,r03_59,3C,2
2026-01-02,r04_23,3A,1
2026-01-02,r04_23,3C,2
2026-01-02,r05_23,3C,3
2026-01-02,r05_26,3C,4
2026-01-02,r11_52,1A,1
2026-01-02,r12_41,2A,1
2026-01-02,r12_41,2B,1
2026-01-02,r12_48,2A,1
2026-01-02,r13_47,2B,2
2026-01-02,r13_47,3A,1
2026-01-02,r15_34,1A,1
2026-01-02,r15_34,2A,1
2026-01-02,r15_34,3B,3
2026-01-02,r15_35,2A,1
2026-01-02,r15_35,3A,1
2026-01-02,r16_15,1A,1
2026-01-02,r16_29,2A,1
2026-01-02,r16_29,3A,1
2026-01-02,r16_31,1A,2
2026-01-02,r16_31,1B,1
2026-01-02,r16_31,2A,1
2026-01-02,r16_33,1B,1
2026-01-02,r16_34,1A,1
2026-01-02,r16_34,1B,1
2026-01-02,r16_34,2A,2
2026-01-02,r16_34,3A,1
2026-01-02,r16_34,3B,1
2026-01-02,r16_35,3B,1
2026-01-02,r20_14,1B,2
2026-01-03,r09_33,1A,1
2026-01-03,r09_33,2A,1
2026-01-03,r09_33,3A,1
2026-01-03,r09_33,3B,1
2026-01-03,r09_52,1A,1
2026-01-03,r12_40,1A,1
2026-01-03,r12_40,2B,2
2026-01-03,r15_34,2A,1
2026-01-03,r15_34,3B,1
2026-01-03,r15_35,1A,1
2026-01-03,r15_35,2A,1
2026-01-03,r15_35,3A,1
2026-01-03,r15_35,3B,4
2026-01-03,r16_29,1A,1
2026-01-03,r16_29,1B,1
2026-01-03,r16_29,3A,1
2026-01-03,r16_31,1A,1
2026-01-03,r16_33,1A,2
2026-01-03,r16_33,1B,2
2026-01-03,r16_33,3B,2
2026-01-03,r16_34,1A,1
2026-01-03,r16_34,1B,2
2026-01-03,r16_34,2A,2
2026-01-03,r16_34,3B,2
2026-01-03,r16_35,3B,2
2026-01-03,r18_18,2B,1
2026-01-03,r22_32,2B,3
2026-01-04,r07_18,1B,1
2026-01-04,r11_50,3A,1
2026-01-04,r11_50,3B,1
2026-01-04,r12_40,2A,1
2026-01-04,r12_40,3B,2
2026-01-04,r15_34,3B,2
2026-01-04,r16_29,2A,1
2026-01-04,r16_32,1B,1
2026-01-04,r16_33,1A,1
2026-01-04,r16_33,3A,1
2026-01-04,r16_33,3B,1
2026-01-04,r16_34,1B,1
2026-01-04,r16_34,3B,1
2026-01-04,r16_35,1A,1
2026-01-04,r16_35,1B,4
2026-01-04,r16_35,3A,1
2026-01-04,r17_29,1A,1
2026-01-04,r22_33,2B,1
2026-01-05,r07_18,1B,1
2026-01-05,r12_46,1A,1
2026-01-05,r12_46,2B,3
2026-01-05,r12_46,3B,2
2026-01-05,r13_46,1A,1
2026-01-05,r13_46,2B,1
2026-01-05,r15_34,3A,1
2026-01-05,r16_32,1A,2
2026-01-05,r16_32,1B,1
2026-01-05,r16_32,2A,1
2026-01-05,r16_33,1B,1
2026-01-05,r16_33,2A,1
2026-01-05,r16_34,1B,2
2026-01-05,r16_34,2A,2
